source tool,target tool,Version,JDK version,Refactoring Type,Symptom,Procedure,submitted,Input program,Expected output prgram,Actual output program
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Move Type to a New File,compile error,"Use the code below and try to do a refactor move to upper level on ""Layout"",
it generates a CCE.
It seems due to the interface Layout being implemented by record.",,"
import java.util.Arrays;
import java.util.LinkedHashMap;
import java.util.Map;

import static java.util.Collections.unmodifiableMap;
import static java.util.Objects.requireNonNull;
import static java.util.stream.Collectors.joining;
import static java.util.stream.Collectors.toMap;

public interface MyInterface {
    interface Layout /*permits Layout.PrimitiveLayout, Layout.ListLayout, Layout.StructLayout*/ {
        default boolean isPrimitive() {
            return this instanceof PrimitiveLayout;
        }
        default boolean isList() {
            return this instanceof ListLayout;
        }
        default boolean isStruct() {
            return this instanceof StructLayout;
        }
        boolean nullable();
        default Map<String, Layout> fields() {
            return Map.of();
        }
        default Layout field(String name) {
            throw new IllegalArgumentException(""unknown field "" + name);
        }
        default Layout element() {
            throw new IllegalArgumentException(""no element"");
        }

        static PrimitiveLayout u1(boolean nullable) {
            return new PrimitiveLayout(nullable, boolean.class);
        }
        static PrimitiveLayout byte8(boolean nullable) {
            return new PrimitiveLayout(nullable, byte.class);
        }
        static PrimitiveLayout short16(boolean nullable) {
            return new PrimitiveLayout(nullable, short.class);
        }
        static PrimitiveLayout char16(boolean nullable) {
            return new PrimitiveLayout(nullable, char.class);
        }
        static PrimitiveLayout int32(boolean nullable) {
            return new PrimitiveLayout(nullable, int.class);
        }
        static PrimitiveLayout float32(boolean nullable) {
            return new PrimitiveLayout(nullable, float.class);
        }
        static PrimitiveLayout double64(boolean nullable) {
            return new PrimitiveLayout(nullable, double.class);
        }
        static PrimitiveLayout long64(boolean nullable) {
            return new PrimitiveLayout(nullable, long.class);
        }

        static ListLayout list(boolean nullable, Layout layout) {
            return new ListLayout(nullable, layout);
        }
        static ListLayout string(boolean nullable) {
            return list(true, char16(nullable));
        }

        static Field field(String name, Layout layout) {
            return new Field(name, layout);
        }
        static StructLayout struct(boolean nullable, Field... fields) {
            return new StructLayout(nullable, Arrays.stream(fields).collect(toMap(Field::name, Field::layout, (_1, _2) -> null, LinkedHashMap::new)));
        }

        private static String toString(String space, Layout layout) {
            if (layout instanceof PrimitiveLayout primitiveLayout) {
                return primitiveLayout.toString();
            }
            if (layout instanceof ListLayout listLayout) {
                if (listLayout.element instanceof PrimitiveLayout elementLayout && elementLayout.type == char.class) {
                    return ""string("" + elementLayout.nullable + "")"";
                }
                return ""list("" + listLayout.nullable + "", "" + toString(space, listLayout.element);
            }
            if (layout instanceof StructLayout structLayout) {
                if (structLayout.fields.isEmpty()) {
                    return ""struct("" + structLayout.nullable + "")"";
                }
                var newSpace = space + ""   "";
                return structLayout.fields.entrySet().stream()
                        .map(e -> newSpace + ""field(\"""" + e.getKey() + ""\"", "" + toString(newSpace, e.getValue()) + "")"")
                        .collect(joining("",\n"", ""struct("" + structLayout.nullable + "",\n"", ""\n"" + space + "")""));
            }
            throw new AssertionError();
        }

        record PrimitiveLayout(boolean nullable, Class<?> type) implements Layout {
            public PrimitiveLayout {
                requireNonNull(type);
                if (!type.isPrimitive()) {
                    throw new IllegalArgumentException(""only primitive types are allowed"");
                }
            }

            @Override
            public String toString() {
                var name = switch(type.getName()) {
                    case ""boolean"" -> ""u1"";
                    case ""byte"" -> ""byte8"";
                    case ""short"" -> ""short16"";
                    case ""char"" -> ""char16"";
                    case ""int"" -> ""int32"";
                    case ""float"" -> ""float32"";
                    case ""long"" -> ""long64"";
                    case ""double"" -> ""double64"";
                    default -> throw new AssertionError();
                };
                return name + ""("" + nullable + "")"";
            }
        }
        record ListLayout(boolean nullable, Layout element) implements Layout {
            public ListLayout {
                requireNonNull(element);
            }

            @Override
            public String toString() {
                return Layout.toString("""", this);
            }
        }
        record StructLayout(boolean nullable, Map<String, Layout> fields) implements Layout {
            public StructLayout {
                fields = new LinkedHashMap<>(fields);
            }

            @Override
            public Layout field(String name) {
                var layout = fields.get(name);
                if (layout == null) {
                    throw new IllegalArgumentException(""unknown field "" + name);
                }
                return layout;
            }

            @Override
            public Map<String, Layout> fields() {
                return unmodifiableMap(fields);
            }

            @Override
            public String toString() {
                return Layout.toString("""", this);
            }
        }
        record Field(String name, Layout layout) {
            public Field {
                requireNonNull(name);
                requireNonNull(layout);
            }

            @Override
            public String toString() {
                return ""field("" + name + "", "" + layout + "")"";
            }
        }
    }
}",-,"import java.util.Arrays;
import java.util.LinkedHashMap;
import java.util.Map;

import static java.util.Collections.unmodifiableMap;
import static java.util.Objects.requireNonNull;
import static java.util.stream.Collectors.joining;
import static java.util.stream.Collectors.toMap;

public interface MyInterface {
}

import java.util.Arrays;
import java.util.Collections;
import java.util.LinkedHashMap;
import java.util.Map;
import java.util.Objects;
import java.util.stream.Collectors;

/**
 *
 * @author schw
 */
public interface Layout {

    default boolean isPrimitive() {
        return this instanceof PrimitiveLayout;
    }

    default boolean isList() {
        return this instanceof ListLayout;
    }

    default boolean isStruct() {
        return this instanceof StructLayout;
    }

    boolean nullable();

    default Map<String, Layout> fields() {
        return Map.of();
    }

    default Layout field(String name) {
        throw new IllegalArgumentException(""unknown field "" + name);
    }

    default Layout element() {
        throw new IllegalArgumentException(""no element"");
    }

    static PrimitiveLayout u1(boolean nullable) {
        return new PrimitiveLayout(nullable, boolean.class);
    }

    static PrimitiveLayout byte8(boolean nullable) {
        return new PrimitiveLayout(nullable, byte.class);
    }

    static PrimitiveLayout short16(boolean nullable) {
        return new PrimitiveLayout(nullable, short.class);
    }

    static PrimitiveLayout char16(boolean nullable) {
        return new PrimitiveLayout(nullable, char.class);
    }

    static PrimitiveLayout int32(boolean nullable) {
        return new PrimitiveLayout(nullable, int.class);
    }

    static PrimitiveLayout float32(boolean nullable) {
        return new PrimitiveLayout(nullable, float.class);
    }

    static PrimitiveLayout double64(boolean nullable) {
        return new PrimitiveLayout(nullable, double.class);
    }

    static PrimitiveLayout long64(boolean nullable) {
        return new PrimitiveLayout(nullable, long.class);
    }

    static ListLayout list(boolean nullable, Layout layout) {
        return new ListLayout(nullable, layout);
    }

    static ListLayout string(boolean nullable) {
        return list(true, char16(nullable));
    }

    static Field field(String name, Layout layout) {
        return new Field(name, layout);
    }

    static StructLayout struct(boolean nullable, Field... fields) {
        return new StructLayout(nullable, Arrays.stream(fields).collect(Collectors.toMap(Field::name, Field::layout, (_1, _2) -> null, LinkedHashMap::new)));
    }

    private static String toString(String space, Layout layout) {
        if (layout instanceof PrimitiveLayout primitiveLayout) {
            return primitiveLayout.toString();
        }
        if (layout instanceof ListLayout listLayout) {
            if (listLayout.element instanceof PrimitiveLayout elementLayout && elementLayout.type == char.class) {
                return ""string("" + elementLayout.nullable + "")"";
            }
            return ""list("" + listLayout.nullable + "", "" + toString(space, listLayout.element);
        }
        if (layout instanceof StructLayout structLayout) {
            if (structLayout.fields.isEmpty()) {
                return ""struct("" + structLayout.nullable + "")"";
            }
            java.lang.String newSpace = space + ""   "";
            return structLayout.fields.entrySet().stream().map(e -> newSpace + ""field(\"""" + e.getKey() + ""\"", "" + toString(newSpace, e.getValue()) + "")"").collect(Collectors.joining("",\n"", ""struct("" + structLayout.nullable + "",\n"", ""\n"" + space + "")""));
        }
        throw new AssertionError();
    }
    public static class PrimitiveLayout implements Layout {

        public PrimitiveLayout(boolean nullable, Class<?> type) {
            Objects.requireNonNull(type);
            if (!type.isPrimitive()) {
                throw new IllegalArgumentException(""only primitive types are allowed"");
            }
        }

        @Override
        public String toString() {
            java.lang.String name = switch (type.getName()) {
                case ""boolean"" -> yield ""u1"";
                case ""byte"" -> yield ""byte8"";
                case ""short"" -> yield ""short16"";
                case ""char"" -> yield ""char16"";
                case ""int"" -> yield ""int32"";
                case ""float"" -> yield ""float32"";
                case ""long"" -> yield ""long64"";
                case ""double"" -> yield ""double64"";
                default -> throw new AssertionError();
            };
            return name + ""("" + nullable + "")"";
        }
    }
    public static class ListLayout implements Layout {

        public ListLayout(boolean nullable, Layout element) {
            Objects.requireNonNull(element);
        }

        @Override
        public String toString() {
            return Layout.toString("""", this);
        }
    }
    public static class StructLayout implements Layout {

        public StructLayout(boolean nullable, Map<String, Layout> fields) {
            fields = new LinkedHashMap<>(fields);
        }

        @Override
        public Layout field(String name) {
            com.mycompany.mavenproject22.Layout layout = fields.get(name);
            if (layout == null) {
                throw new IllegalArgumentException(""unknown field "" + name);
            }
            return layout;
        }

        @Override
        public Map<String, Layout> fields() {
            return Collections.unmodifiableMap(fields);
        }

        @Override
        public String toString() {
            return Layout.toString("""", this);
        }
    }
    public static class Field {

        public Field(String name, Layout layout) {
            Objects.requireNonNull(name);
            Objects.requireNonNull(layout);
        }

        @Override
        public String toString() {
            return ""field("" + name + "", "" + layout + "")"";
        }
    }
    
}"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Rename Method,Exception,refactor comp to qq,,"public record User(int comp) {


    private void method1() {
    }

    private void method() {
        int a = comp;
        this.comp();  //refactor comp to qq

    }

}",-,Exception
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Move Type to a New File,compile error,Trying to move the type Bar to upper level,,"public record User(User.Bar bar) {
    public record Bar(int i) {}

}",-,"public record User(User.Bar bar) {

    public User(Bar bar) {
    }

}
public class Bar {
}
"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Pull up,compile error,Use the Pull Up refactoring to pull the method up into interface,,"public interface MyInterface {

}
import java.text.MessageFormat;
import java.util.Arrays;
import java.util.logging.Level;
import java.util.logging.LogManager;

public class A implements MyInterface{
    public void log(Level level, String message, String... parameters) {
        String formattedMessage = MessageFormat.format(message, (Object[])parameters);
        System.out.println(""Logging ""+message+"" with ""+ Arrays.asList(parameters));
        LogManager.getLogManager().getLogger(Foo.class.getName()).log(level, formattedMessage);
    }
}
public class B implements MyInterface {

}",-,"public interface MyInterface {

    void log(Level level, String message, String... parameters);

}
import java.text.MessageFormat;
import java.util.Arrays;
import java.util.logging.Level;
import java.util.logging.LogManager;

public class A implements MyInterface{
    public void log(Level level, String message, String... parameters) {
        String formattedMessage = MessageFormat.format(message, (Object[])parameters);
        System.out.println(""Logging ""+message+"" with ""+ Arrays.asList(parameters));
        LogManager.getLogManager().getLogger(Foo.class.getName()).log(level, formattedMessage);
    }
}
public class B implements MyInterface {

}"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Pull up,compile error,Pull up the method B.b() to A.Foo.,,"public class A{
    interface Foo {
    }

    static class Bar implements Foo {

        /** baz it! */
        void baz(final String s) {
        }
    }
}
import java.util.List;

public class B implements A.Foo{
    public void b() {
        List<Object> l = null;
    }
}",-,"public class A{
    interface Foo {

        void b();
    }

    static class Bar implements Foo {

        /** baz it! */
        void baz(final String s) {
        }
    }
}
import java.util.List;

public class B implements A.Foo{
    public void b() {
        List<Object> l = null;
    }
}"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Pull up,compile error,Pull Up m() to A,,"public abstract class A{

}
public abstract class B extends A{
    abstract void m();
}
public class C extends A{

}",-,"public abstract class A{

    abstract void m();

}
public abstract class B extends A{
}
public class C extends A{

}"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Inline Variable,redundant change,inline variable test,,"public class A{
    public void testIt() {
        // blah
        String test = """";
        System.out.println(test);
    }
}",-,"public class A{
    public void testIt() {
        System.out.println( // blah
        """");
    }
}"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Rename method,compile error,Change signature of abc() to qqq(): change name & have delegate checkboxes checked,,"public class A{
    void abc() {}
    void ref() {
        abc();
    }
}","public class A{
    void abc() {
        qqq();
    }

    void qqq() {}
    void ref() {
        abc();
    }
}","public class A{
    void qqq() {
        abc();
    }

    void qqq() {
    }
    void ref() {
        abc();
    }
}"
Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition
Build #IU-241.17011.79, built on May 22, 2024
untime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.",Oracle OpenJDK 22.0.1,Move Type to New File,compile error,"Move Inner into a class in a different package. Both the class Inner and the
field a should have their visibility adjusted.",https://youtrack.jetbrains.com/issue/IDEA-355273/Move-inner-class-to-different-package-refactoring-result-in-syntax-error,"public class A {
    static class Inner {
        String a;
    }
}
public class B {
    Object o= new A.Inner().a;
}",-,-
Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition
Build #IU-241.17011.79, built on May 22, 2024
untime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.",Oracle OpenJDK 22.0.1,Pull up method,compile error,pull up sub from B to A,https://youtrack.jetbrains.com/issue/IDEA-355272/Pull-Members-Up-refactoring-for-the-classes-using-generic-types-producing-uncompilable-program,"public class A<ELEM extends Number> {
    void add(ELEM e) {

    }

    ELEM get() {

        return null;

    }
}
public class B<ELEM> extends A<Integer>{
    void sub(Integer i) {
        add(i);
    }
}",-,"public class A<ELEM extends Number> {
    void add(ELEM e) {

    }

    ELEM get() {

        return null;

    }

    void sub(Integer i) {
        add(i);
    }
}
public class B<ELEM> extends A<Integer>{
}"
Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition
Build #IU-241.17011.79, built on May 22, 2024
untime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.",Oracle OpenJDK 22.0.1,Move Type to New File,compile error,Move Inner to a new file.  The resulting code does not compile,https://youtrack.jetbrains.com/issue/IDEA-355271/Move-Inner-Class-to-Upper-Level-refactoring-fails-for-inner-class-using-generic-type,"public class A<T> {
    class Inner {
        T foo;
    }

    T foo() {
        Inner inner = new Inner();
        return inner.foo;
    }
}",-,-
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Move Type to New File,compile error,Move Inner to a new file.  The resulting code does not compile,,"public class A<T> {
    class Inner {
        T foo;
    }

    T foo() {
        Inner inner = new Inner();
        return inner.foo;
    }
}",-,-
Eclipse,IDEA,"IntelliJ IDEA 2024.1.2 (Ultimate Edition
Build #IU-241.17011.79, built on May 22, 2024
untime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.",Oracle OpenJDK 22.0.1,Move Type to New File,compile error,extracting Inner to a new file (with default settings) produces non-building,https://youtrack.jetbrains.com/issue/IDEA-355200/Move-Inner-Class-to-Upper-Level-refactoring-produces-uncompilable-program-for-classes-in-different-package,"package org.example;

public abstract class A {
    public int i;
    protected class Inner {
        void go() {
            i = 1;
        }
    }
    public abstract void go(Inner param);
}
package org.example.selfAnno;

import org.example.A;

public class B extends A {
    public void go(Inner param) {}
}",-,-
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.1,Move Type to New File,compile error,extracting Inner to a new file (with default settings) produces non-building,,"package org.example;

public abstract class A {
    public int i;
    protected class Inner {
        void go() {
            i = 1;
        }
    }
    public abstract void go(Inner param);
}
package org.example.selfAnno;

import org.example.A;

public class B extends A {
    public void go(Inner param) {}
}",-,-
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 17.0.8,introduce method / extract method,compile error,"Select “o instanceof X x”
Refactor -> Introduce -> Method",https://github.com/apache/netbeans/issues/7428,"class X {
        private void foo(Object o) {
            if (o instanceof X x) { // select the entire o instanceof X x
                System.out.println(x.toString());
                x.foo(null);
            }

        }
    }",-,"class X {
        private void foo(Object o) {
                if (extract1(o)) { // select the entire o instanceof X x
                        System.out.println(x.toString());
                        x.foo(null);
                }

        }

        private boolean extract1(Object o) {
            return o instanceof X x;
        }
    }"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 17.0.8,introduce method / extract method,incomplete refactoring,"Select ""int b= 10; ""
Refactor -> Introduce -> Method",https://github.com/apache/netbeans/issues/7427,"public interface I1 {
        int foo(int a);
}

interface I2 {
        I1 i1= (a) -> {
                int b= 10; 
                return a + b;
        };
}","    public interface I1 {
        int foo(int a);
    }

    interface I2 {
        I1 i1 = (a) -> {
            int b = getB();
            return a + b;
        };

        private static int getB() {
            int b = 10; 
            return b;
        }
    }","a warning: ""Invalid Selection."""
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,introduce method / extract method,compile error,"Select ""list.size()""
Refactor -> Introduce -> Method",,"private <T> int foo(List<T> list) {
                return list.size();
        }","private <T> int foo(List<T> list) {
        return getSize(list);
    }

    private static <T> int getSize(List<T> list) {
        return list.size();
    }","private <T> int foo(List<T> list) {
                return extract1(list);
    }

    private static int extract1(List<T> list) {
        return list.size();
    }"
Eclipse,IntelliJ,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.0,Extract / Introduce Method,compile error,"select ""1"" after ""case""
Refactor -> Extract / Introduce -> Method",,"private void foo(int e) {
        switch (e) {
            case 1:
                break;
        }
    }",should be disable,"private void foo(int e) {
        switch (e) {
            case getAnInt():
                break;
        }
    }

    private static int getAnInt() {
        return 1;
    }"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Introduce Method,compile error,"select ""1"" after ""case""
Refactor -> Extract / Introduce -> Method",,"private void foo(int e) {
        switch (e) {
            case 1:
                break;
        }
    }",should be disable,"private void foo(int e) {
        switch (e) {
            case getAnInt():
                break;
        }
    }

    private static int getAnInt() {
        return 1;
    }"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Introduce Variable,compile error,"Select “o instanceof X x” 
Refactor -> Introduce -> Variable",,"class X {
        private void foo(Object o) {
                if (o instanceof X x) { // select the entire o instanceof X x
                        System.out.println(x.toString());
                        x.foo(null);
                }

        }
}",should be disable,"class X {
        private void foo(Object o) {
            final boolean name = o instanceof X x;
                if (name) { // select the entire o instanceof X x
                        System.out.println(x.toString());
                        x.foo(null);
                }

        }
    }"
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Introduce Variable,incomplete refactoring,"Select “0” 
Refactor -> Introduce -> Variable",,"public void x(int i) {
        switch (i) {
            case 0:
            case 1:
        }
    }","public void x(int i) {
        final int i1 = 0;
        switch (i) {
            case i1:
            case 1:
        }
    }",no changes
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Introduce Variable,behavior change,"Select “a[i]” 
Refactor -> Introduce -> Variable",,"public void testFoo() {
                int a[]= new int[20];
                
                for (int i= 0; i < a.length; i++) 
                        System.out.println(a[i]);
        }","    public void testFoo() {
        int a[]= new int[20];

        for (int i= 0; i < a.length; i++) {
            int j = a[i];
            System.out.println(j);
        }
    }","public void testFoo() {
	int a[]= new int[20];
        final int j = a[i];
		
	for (int i= 0; i < a.length; i++) 
            System.out.println(j);
    }"
Eclipse,IntelliJ,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.0,Extract / Introduce Method,compile error,"Select “//extract here
            tmp = res;
            res += 1;
            //to here” 
Refactor -> Introduce -> Variable",,"private int getGridY(int y) {
        int tmp = 0, res = 1;
        while (res < y) {
        	//extract here
            tmp = res;
            res += 1;
            //to here
        }
        return tmp;
    }
    
    public void testCase(){    	
    	assertEquals(getGridY(7),6);
    }","should be disable
NetBeans will warn that ""Too many return values"" and refuse to do refactoring","private int getGridY(int y) {
        int tmp = 0, res = 1;
        while (res < y) {
            //extract here
            tmp = res;
            res += 1;
            //to here
            Result result = new Result(tmp, res);
        }
        return result.tmp();
    }

    private record Result(int tmp, int res) {
    }

    public void testCase(){
        System.out.println(getGridY(7));
    }"
Eclipse,IntelliJ,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,Inline method,incomplete refactoring,"Select “getI()” in class A from left to right
Refactor ->  Inline Method -> Error ""Caret should be positioned at the name of element to be refactored""
However, if you select ""getI()"" from right to left, the error won't appear. The refactoring can continue with ""Inline all and remove the method""",,"public class A {
        public static int i;

        public static int getI() {         // APPLY INLINE HERE
                return i;
        }
}

public enum B {
        m(A.getI());
        
        B(int j){                
        }
}","public class A {
    public static int i;
    
}
public enum B {
    m(A.i);

    B(int j){
    }
}",Cannot perform refactoring
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Inline method,incomplete refactoring,"Select “getI()” in class A
Refactor -> Inline...",,"public class A {
        public static int i;

        public static int getI() {         // APPLY INLINE HERE
                return i;
        }
}

public enum B {
        m(A.getI());
        
        B(int j){                
        }
}","public class A {
    public static int i;
    
}
public enum B {
    m(A.i);

    B(int j){
    }
}",NPE
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Inline method,compile error,"Select “isString(Object o)” 
Refactor -> Inline... ->Do Refactoring",,"void example(int i){
        if(!isString(i)){
            return;
        }
    }
    boolean isString(Object o) {
        return o instanceof String;
    }","void example(int i){
        if(!((Object) i instanceof String)){
            return;
        }
    }","void example(int i){
        if(!(i instanceof String)){
            return;
        }
    }"
Eclipse,IntelliJ,"IntelliJ IDEA 2024.1.2 (Ultimate Edition)
Build #IU-241.17011.79, built on May 22, 2024
Runtime version: 17.0.11+1-b1207.24 amd64
VM: OpenJDK 64-Bit Server VM by JetBrains s.r.o.

",Oracle OpenJDK 22.0.1,Inline Method,incorrect warning message,"Select “getId()"" in “Main.getId()” from left to right
Refactor -> Inline Method -> Error ""Caret should be positioned at the name of element to be refactored""
However, if you select ""getId()"" from right to left, the error won't appear",,"public class Main {
    public static final String ID= ""id"";

    public static String getId() {
        return ID;
    }

}

--

public class Dependent {
    public void m() {
        String s= Main.getId();
    }
}","public class Main {
    public static final String ID= ""id"";
}

--

public class Dependent {
    public void m() {
        String s= Main.ID;
    }
}",Cannot perform refactoring
Eclipse,NetBeans,"Product Version: Apache NetBeans IDE 22
Java: 22.0.1; Java HotSpot(TM) 64-Bit Server VM 22.0.1+8-16
Runtime: Java(TM) SE Runtime Environment 22.0.1+8-16
System: Windows 11 version 10.0 running on amd64; UTF-8; en_CA (nb)",Oracle OpenJDK 22.0.0,Inline method,behavior change,"Select “add(int x, int y)” 
Refactor -> Inline Method -> Inline all and remove the method",,"public class Bug {
    static String[]field;
    public static void main(String[]args){
        add((field=args).length,field.hashCode());
    }
    static int add(int x, int y){
        return y+x;
    }
}","public class Bug {

    static String[]field;
    public static void main(String[]args){
        field = args;
        field.hashCode();
    }
}","public class Bug {
    static String[]field;
    public static void main(String[]args){
    }
    
}"
